Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Median Age (Years),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.)
08-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.5,25.11,31.61,11.2,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
09-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.83,25.78,31.22,13.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
10-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.22,25,29.11,13.3,0.08,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
11-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.39,25,30,11.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
12-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.5,24.89,32,10.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
13-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.72,24.61,32.11,10.8,0.01,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
14-03-2020,Curacao,Netherlands,1,0,1,0,12.1696,-68.99,27.44,24,31,7.9,0.01,0,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
15-03-2020,Curacao,Netherlands,1,0,0,0,12.1696,-68.99,27.78,24.28,31.39,8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
16-03-2020,Curacao,Netherlands,1,0,0,0,12.1696,-68.99,26.39,24.11,30.78,8.2,0.01,1,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
17-03-2020,Curacao,Netherlands,3,0,2,0,12.1696,-68.99,27.61,25.78,30.22,9.9,0.01,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
18-03-2020,Curacao,Netherlands,3,0,0,0,12.1696,-68.99,27.39,23.89,30.72,8.7,0.1,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
19-03-2020,Curacao,Netherlands,3,1,0,1,12.1696,-68.99,27.89,25.39,31,11.4,0.02,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
20-03-2020,Curacao,Netherlands,3,1,0,0,12.1696,-68.99,27.72,25.39,31.39,10.7,0.17,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
21-03-2020,Curacao,Netherlands,3,1,0,0,12.1696,-68.99,27.39,25.61,30.78,10.5,0.04,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-03-2020,Curacao,Netherlands,3,1,0,0,12.1696,-68.99,27.44,25.5,30.39,10.9,0.19,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-03-2020,Curacao,Netherlands,4,1,1,0,12.1696,-68.99,27.94,25.11,30.89,12.6,0.04,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000233442,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-03-2020,Curacao,Netherlands,6,1,2,0,12.1696,-68.99,28,26,31,12.6,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000350163,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-03-2020,Curacao,Netherlands,6,1,0,0,12.1696,-68.99,27.61,25.28,31.22,11.5,0.05,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000350163,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-03-2020,Curacao,Netherlands,6,1,0,0,12.1696,-68.99,27.72,25.28,30.5,12.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000350163,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-03-2020,Curacao,Netherlands,8,1,2,0,12.1696,-68.99,27.78,26,31,11,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000466884,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-03-2020,Curacao,Netherlands,8,1,0,0,12.1696,-68.99,27.72,25.28,31.11,10.8,0.01,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000466884,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-03-2020,Curacao,Netherlands,8,1,0,0,12.1696,-68.99,28,25.28,31.5,12.2,0.06,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000466884,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-03-2020,Curacao,Netherlands,11,1,3,0,12.1696,-68.99,27,5537.72,5537.72,13.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000641966,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-01-2020,Sint Maarten,Netherlands,0,0,-11,-1,18.052778,-63.0425,25.94,23.61,28.72,7.6,0.02,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.5,23.5,28.61,6.7,0.13,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.39,24,29,5.6,0.66,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,25,29,4.6,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.83,24,28,3.9,0.24,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.17,24,30,4.2,0.17,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26,23.61,29.78,3,0.27,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.39,23,29,3,0.7,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,23,30,3.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
31-01-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.78,23.11,30.28,4.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
01-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.44,24.22,30.78,6.8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
02-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,27.06,24.39,30.22,5.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
03-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.94,24.39,30.39,4.8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
04-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.56,24.39,30.5,7.6,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
05-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,24.11,30.39,9.5,0.16,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
06-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.89,24.11,29.78,11.3,0.07,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
07-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.56,23,29.89,10.8,0.11,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
08-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.39,23,29.22,13.1,0.05,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
09-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.89,23,30,9.3,0.12,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
10-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.39,22.28,29.89,10.7,0.41,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
11-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.83,24.78,29.61,12,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
12-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.28,23.5,30,11.5,0.14,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
13-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.17,24.78,29,14.6,0.1,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
14-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.89,22.78,29.61,12.8,0.14,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
15-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.39,22.78,28.89,13.1,0.44,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
16-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.83,22.78,28.39,12.3,0.02,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
17-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.89,24.61,28,11.1,0.06,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
18-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.22,24,30,11.4,0.01,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
19-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26,23.39,29.61,12.1,0.17,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
20-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,23.39,29.28,11.8,0.06,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
21-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.61,23,29.39,7.3,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.67,22.11,29.78,3.4,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.67,24.78,30,4.3,0.05,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,22.89,30.28,2.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.44,22.89,30.61,5.8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.17,23,27,9.5,0.19,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.06,23,29.28,7.9,0.09,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.33,24,30,7,0.02,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-02-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.44,23.39,30.11,5.1,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
01-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.06,22.78,30.5,4.2,0.13,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
02-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,24,30,6.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
03-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.5,23.72,29.72,8.5,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
04-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.44,24.39,29.61,8,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
05-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.83,24.39,29.72,8.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
06-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.67,24.89,29.89,8.5,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
07-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.28,23.61,30.11,7.6,0.07,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
08-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.39,24.72,30,7.5,0.14,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
09-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.94,24,29,6.5,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
10-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.61,25,30,11.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
11-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.67,24.72,29.61,8.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
12-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.5,24.61,29.78,8.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
13-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.39,23,30,7.2,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
14-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.67,22,29,3.7,0.16,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
15-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.72,23,28,8,0.03,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
16-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,25.94,22,29,5.4,0.02,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
17-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.17,23,30,5.1,0.08,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
18-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,27.33,23.22,30.28,8.4,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
19-03-2020,Sint Maarten,Netherlands,0,0,0,0,18.052778,-63.0425,26.78,23.61,30.5,9.8,0.05,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
20-03-2020,Sint Maarten,Netherlands,1,0,1,0,18.052778,-63.0425,26.06,22.72,30.28,13,0.07,1,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
21-03-2020,Sint Maarten,Netherlands,1,0,0,0,18.052778,-63.0425,24.56,22,28,14.8,0.61,1,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-03-2020,Sint Maarten,Netherlands,1,0,0,0,18.052778,-63.0425,25.22,21.72,28.61,12.1,0.67,1,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-03-2020,Sint Maarten,Netherlands,2,0,1,0,18.052778,-63.0425,26.11,23.72,29,13.3,0.17,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000116721,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-03-2020,Sint Maarten,Netherlands,2,0,0,0,18.052778,-63.0425,26.17,23.22,29.28,12.4,0.02,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000116721,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-03-2020,Sint Maarten,Netherlands,3,0,1,0,18.052778,-63.0425,26.44,23.72,29.22,8.6,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-03-2020,Sint Maarten,Netherlands,3,0,0,0,18.052778,-63.0425,26.17,22,29,5.6,0.04,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-03-2020,Sint Maarten,Netherlands,3,0,0,0,18.052778,-63.0425,26.94,24.78,30,6.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-03-2020,Sint Maarten,Netherlands,3,0,0,0,18.052778,-63.0425,26.83,24.78,30,8.9,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000175082,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-03-2020,Sint Maarten,Netherlands,6,0,3,0,18.052778,-63.0425,26.83,24.39,30.11,10.9,0.07,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000350163,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-03-2020,Sint Maarten,Netherlands,6,0,0,0,18.052778,-63.0425,25.11,25,26,10.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000350163,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-01-2020,,Netherlands,0,0,-6,0,52.1326,5.2913,1.39,-1,3,3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,3.61,2,5,3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,1.06,1,2,3.9,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,1.06,0,2,3.3,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,6.06,2,10,6.6,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,8.06,7,9,8.1,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,4.78,4,6,13.3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,5.22,4,7,12.2,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,8.78,6,12,10.6,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
31-01-2020,,Netherlands,0,0,0,0,52.1326,5.2913,11.78,11,13,12.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
01-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,11,9,12,12.8,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
02-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,9.61,7,12,11.6,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
03-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,9.39,6,11,10.3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
04-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,4.5,2,7,8.6,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
05-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,4.83,2,7,3,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
06-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,4.28,1,7,3.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
07-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,4.56,0,8,8.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
08-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,7.89,3,12,8.5,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
09-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,10.89,8,13,19.6,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
10-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,7.94,5,11,20.3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
11-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,5.28,4,7,17.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
12-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,4.72,3,8,13.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
13-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,5.94,3,8,9.1,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
14-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,7.06,5,8,7.9,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
15-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,10.83,7,13,11.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
16-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,13.39,8,18,19.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
17-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,8.06,6,11,13,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
18-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,7.39,6,9,12.8,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
