Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Median Age (Years),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.)
13-03-2020,,Guyana,1,1,0,0,5,-58.75,26.56,22,33,7,0,0,786552,4,27,1.02,6.39,1.6,0.4,0.001271372,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
14-03-2020,,Guyana,1,1,0,0,5,-58.75,27.94,24,33,8.5,0,0,786552,4,27,1.02,6.39,1.6,0.4,0.001271372,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
15-03-2020,,Guyana,4,1,3,0,5,-58.75,26.67,22.22,32,5.9,0,1,786552,4,27,1.02,6.39,1.6,0.4,0.005085487,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
16-03-2020,,Guyana,4,1,0,0,5,-58.75,26.67,22.72,32.39,6.5,0,0,786552,4,27,1.02,6.39,1.6,0.4,0.005085487,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
17-03-2020,,Guyana,7,1,3,0,5,-58.75,26.11,23.22,32.28,6.6,0,1,786552,4,27,1.02,6.39,1.6,0.4,0.008899602,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
18-03-2020,,Guyana,7,1,0,0,5,-58.75,25,22.22,29.89,5.9,0.53,1,786552,4,27,1.02,6.39,1.6,0.4,0.008899602,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
19-03-2020,,Guyana,7,1,0,0,5,-58.75,26.11,21,31.11,7.2,0.35,1,786552,4,27,1.02,6.39,1.6,0.4,0.008899602,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
20-03-2020,,Guyana,7,1,0,0,5,-58.75,25.28,24,28,4.1,0,1,786552,4,27,1.02,6.39,1.6,0.4,0.008899602,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
21-03-2020,,Guyana,7,1,0,0,5,-58.75,25.94,22.61,31,6.4,1.28,1,786552,4,27,1.02,6.39,1.6,0.4,0.008899602,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
22-03-2020,,Guyana,19,1,12,0,5,-58.75,26.33,20.78,32,7.2,0,1,786552,4,27,1.02,6.39,1.6,0.4,0.024156063,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
23-03-2020,,Guyana,20,1,1,0,5,-58.75,26,21,32.39,6.4,0,0,786552,4,27,1.02,6.39,1.6,0.4,0.025427435,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
24-03-2020,,Guyana,5,1,-15,0,5,-58.75,26.22,22.61,30,7.6,0.1,1,786552,4,27,1.02,6.39,1.6,0.4,0.006356859,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
25-03-2020,,Guyana,5,1,0,0,5,-58.75,26.33,21.78,32,7.8,0.09,1,786552,4,27,1.02,6.39,1.6,0.4,0.006356859,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
26-03-2020,,Guyana,5,1,0,0,5,-58.75,26,21.22,32.28,6.1,0,0,786552,4,27,1.02,6.39,1.6,0.4,0.006356859,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
27-03-2020,,Guyana,5,1,0,0,5,-58.75,26.39,20.72,32.5,5.8,0,0,786552,4,27,1.02,6.39,1.6,0.4,0.006356859,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
28-03-2020,,Guyana,8,1,3,0,5,-58.75,25,21.78,32.5,4.8,0,1,786552,4,27,1.02,6.39,1.6,0.4,0.010170974,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
29-03-2020,,Guyana,8,1,0,0,5,-58.75,24.72,23.11,30.11,5.8,0.76,1,786552,4,27,1.02,6.39,1.6,0.4,0.010170974,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
30-03-2020,,Guyana,8,1,0,0,5,-58.75,24.72,23.11,30.11,5.8,0.76,1,786552,4,27,1.02,6.39,1.6,0.4,0.010170974,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
